Model,MSO2024,
Firmware Version,CF:91.1CT FV:v1.39,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,0.002,0.002
Horizontal Delay,0.0181402,0.0181402
Sample Interval,1.6E-07,1.6E-07
Record Length,125000,125000
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1X,1X
Vertical Units,"V","V"
Vertical Offset,11,-10.5
Vertical Scale,5,5
Vertical Position,0.44,-0.42
,,
,,
,,
Label,"",""
TIME,CH1,CH2
0.01444084,0.4,-0.3
0.014441,0.4,-0.3
0.01444116,0.4,-0.3
0.01444132,0.4,-0.3
0.01444148,0.4,-0.1
0.01444164,0.2,-0.1
0.0144418,0.2,-0.1
0.01444196,0.2,-0.1
0.01444212,0,-0.1
0.01444228,0,-0.1
0.01444244,0,-0.1
0.0144426,-0.2,-0.1
0.01444276,-0.2,0.1
0.01444292,-0.2,0.1
0.01444308,-0.2,0.1
0.01444324,-0.4,0.1
0.0144434,-0.4,0.1
0.01444356,-0.4,0.1
0.01444372,-0.6,0.1
0.01444388,-0.6,0.1
0.01444404,-0.6,0.3
0.0144442,-0.6,0.3
0.01444436,-0.8,0.3
0.01444452,-0.8,0.3
0.01444468,-0.8,0.3
0.01444484,-1,0.3
0.014445,-1,0.3
0.01444516,-1,0.3
0.01444532,-1,0.5
0.01444548,-1.2,0.5
0.01444564,-1.2,0.5
0.0144458,-1.2,0.5
0.01444596,-1.4,0.5
0.01444612,-1.4,0.5
0.01444628,-1.4,0.5
0.01444644,-1.4,0.5
0.0144466,-1.6,0.5
0.01444676,-1.6,0.5
0.01444692,-1.6,0.7
0.01444708,-1.6,0.7
0.01444724,-1.8,0.7
0.0144474,-1.8,0.7
0.01444756,-1.8,0.7
0.01444772,-2,0.7
0.01444788,-2,0.7
0.01444804,-2,0.7
0.0144482,-2,0.7
0.01444836,-2.2,0.7
0.01444852,-2.2,0.7
0.01444868,-2.2,0.9
0.01444884,-2.2,0.9
0.014449,-2.4,0.9
0.01444916,-2.4,0.9
0.01444932,-2.4,0.9
0.01444948,-2.4,0.9
0.01444964,-2.4,0.9
0.0144498,-2.4,0.9
0.01444996,-2.6,0.9
0.01445012,-2.6,0.9
0.01445028,-2.6,0.9
0.01445044,-2.6,0.9
0.0144506,-2.6,0.9
0.01445076,-2.6,0.9
0.01445092,-2.8,0.9
0.01445108,-2.8,0.9
0.01445124,-2.8,0.9
0.0144514,-2.8,0.9
0.01445156,-2.8,0.9
0.01445172,-2.8,0.9
0.01445188,-2.8,0.9
0.01445204,-2.8,0.9
0.0144522,-2.8,0.9
0.01445236,-2.8,0.9
0.01445252,-3,0.9
0.01445268,-3,0.9
0.01445284,-3,0.9
0.014453,-3,0.9
0.01445316,-3,0.9
0.01445332,-3,1.1
0.01445348,-3,0.9
0.01445364,-3,0.9
0.0144538,-3,0.9
0.01445396,-3,0.9
0.01445412,-3,0.9
0.01445428,-3,0.9
0.01445444,-3,0.9
0.0144546,-3,0.9
0.01445476,-3,0.9
0.01445492,-3,0.9
0.01445508,-3,0.9
0.01445524,-3,0.9
0.0144554,-3,0.9
0.01445556,-2.8,0.9
0.01445572,-2.8,0.9
0.01445588,-2.8,0.9
0.01445604,-2.8,0.9
0.0144562,-2.8,0.9
0.01445636,-2.8,0.9
0.01445652,-2.6,0.9
0.01445668,-2.6,0.9
0.01445684,-2.6,0.9
0.014457,-2.6,0.9
0.01445716,-2.6,0.9
0.01445732,-2.4,0.9
0.01445748,-2.4,0.9
0.01445764,-2.4,0.9
0.0144578,-2.4,0.9
0.01445796,-2.2,0.9
0.01445812,-2.2,0.9
0.01445828,-2.2,0.9
0.01445844,-2,0.9
0.0144586,-2,0.9
0.01445876,-1.8,0.9
0.01445892,-1.8,0.9
0.01445908,-1.8,0.9
0.01445924,-1.6,0.9
0.0144594,-1.6,0.9
0.01445956,-1.4,0.9
0.01445972,-1.4,0.9
0.01445988,-1.2,0.9
0.01446004,-1.2,0.9
0.0144602,-1,0.9
0.01446036,-1,0.9
0.01446052,-0.8,0.9
0.01446068,-0.6,0.9
0.01446084,-0.6,0.9
0.014461,-0.4,0.9
0.01446116,-0.4,0.9
0.01446132,-0.2,0.9
0.01446148,-0.2,0.9
0.01446164,0,0.7
0.0144618,0.2,0.7
0.01446196,0.2,0.7
0.01446212,0.4,0.7
0.01446228,0.6,0.7
0.01446244,0.6,0.7
0.0144626,0.8,0.7
0.01446276,1,0.7
0.01446292,1,0.5
0.01446308,1.2,0.5
0.01446324,1.4,0.5
0.0144634,1.6,0.5
0.01446356,1.6,0.5
0.01446372,1.8,0.5
0.01446388,1.8,0.3
0.01446404,2,0.3
0.0144642,2.2,0.3
0.01446436,2.2,0.3
0.01446452,2.4,0.3
0.01446468,2.6,0.3
0.01446484,2.6,0.1
0.014465,2.8,0.1
0.01446516,3,0.1
0.01446532,3,0.1
0.01446548,3.2,0.1
0.01446564,3.2,0.1
0.0144658,3.4,-0.1
0.01446596,3.4,-0.1
0.01446612,3.6,-0.1
0.01446628,3.6,-0.1
0.01446644,3.8,-0.1
0.0144666,3.8,-0.3
0.01446676,3.8,-0.3
0.01446692,4,-0.3
0.01446708,4,-0.3
0.01446724,4,-0.3
0.0144674,4.2,-0.3
0.01446756,4.2,-0.3
0.01446772,4.2,-0.5
0.01446788,4.2,-0.5
0.01446804,4.2,-0.5
0.0144682,4.4,-0.5
0.01446836,4.4,-0.5
0.01446852,4.4,-0.5
0.01446868,4.4,-0.7
0.01446884,4.4,-0.7
0.014469,4.4,-0.7
0.01446916,4.4,-0.7
0.01446932,4.4,-0.7
0.01446948,4.4,-0.7
0.01446964,4.4,-0.7
0.0144698,4.4,-0.7
0.01446996,4.4,-0.9
0.01447012,4.2,-0.9
0.01447028,4.2,-0.9
0.01447044,4.2,-0.9
0.0144706,4.2,-0.9
0.01447076,4.2,-0.9
0.01447092,4,-0.9
0.01447108,4,-0.9
0.01447124,4,-0.9
0.0144714,4,-1.1
0.01447156,3.8,-1.1
0.01447172,3.8,-1.1
0.01447188,3.6,-1.1
0.01447204,3.6,-1.1
0.0144722,3.6,-1.1
0.01447236,3.4,-1.1
0.01447252,3.4,-1.1
0.01447268,3.2,-1.1
0.01447284,3.2,-1.1
0.014473,3,-1.3
0.01447316,3,-1.3
0.01447332,2.8,-1.3
0.01447348,2.8,-1.3
0.01447364,2.6,-1.3
0.0144738,2.6,-1.3
0.01447396,2.4,-1.3
0.01447412,2.2,-1.3
0.01447428,2.2,-1.3
0.01447444,2,-1.3
0.0144746,2,-1.3
0.01447476,1.8,-1.3
0.01447492,1.8,-1.3
0.01447508,1.6,-1.3
0.01447524,1.4,-1.5
0.0144754,1.4,-1.5
0.01447556,1.2,-1.5
0.01447572,1,-1.5
0.01447588,1,-1.3
0.01447604,0.8,-1.5
0.0144762,0.8,-1.5
0.01447636,0.6,-1.3
0.01447652,0.4,-1.3
0.01447668,0.4,-1.3
0.01447684,0.2,-1.3
0.014477,0,-1.3
0.01447716,0,-1.3
0.01447732,-0.2,-1.3
0.01447748,-0.2,-1.3
0.01447764,-0.4,-1.3
0.0144778,-0.4,-1.3
0.01447796,-0.6,-1.3
0.01447812,-0.8,-1.1
0.01447828,-0.8,-1.1
0.01447844,-1,-1.1
0.0144786,-1,-1.1
0.01447876,-1.2,-1.1
0.01447892,-1.4,-1.1
0.01447908,-1.4,-0.9
0.01447924,-1.6,-0.9
0.0144794,-1.6,-0.9
0.01447956,-1.8,-0.9
0.01447972,-1.8,-0.7
0.01447988,-2,-0.7
0.01448004,-2,-0.7
0.0144802,-2.2,-0.7
0.01448036,-2.2,-0.5
0.01448052,-2.4,-0.5
0.01448068,-2.4,-0.5
0.01448084,-2.6,-0.3
0.014481,-2.6,-0.3
0.01448116,-2.8,-0.3
0.01448132,-2.8,-0.1
0.01448148,-2.8,-0.1
0.01448164,-3,0.1
0.0144818,-3,0.1
0.01448196,-3,0.1
0.01448212,-3.2,0.3
0.01448228,-3.2,0.3
0.01448244,-3.2,0.5
0.0144826,-3.4,0.5
0.01448276,-3.4,0.7
0.01448292,-3.4,0.7
0.01448308,-3.4,0.9
0.01448324,-3.4,0.9
0.0144834,-3.6,1.1
0.01448356,-3.6,1.1
0.01448372,-3.6,1.1
0.01448388,-3.6,1.3
0.01448404,-3.6,1.3
0.0144842,-3.8,1.5
0.01448436,-3.8,1.5
0.01448452,-3.8,1.7
0.01448468,-3.8,1.7
0.01448484,-3.8,1.9
0.014485,-3.8,1.9
0.01448516,-3.8,2.1
0.01448532,-3.8,2.1
0.01448548,-4,2.3
0.01448564,-4,2.3
0.0144858,-4,2.5
0.01448596,-4,2.5
0.01448612,-4,2.7
0.01448628,-4,2.7
0.01448644,-4,2.9
0.0144866,-4,2.9
0.01448676,-4,3.1
0.01448692,-4,3.1
0.01448708,-4,3.1
0.01448724,-4,3.3
0.0144874,-4,3.3
0.01448756,-4,3.5
0.01448772,-4,3.5
0.01448788,-4,3.5
0.01448804,-4,3.7
0.0144882,-4,3.7
0.01448836,-3.8,3.7
0.01448852,-3.8,3.9
0.01448868,-3.8,3.9
0.01448884,-3.8,3.9
0.014489,-3.8,3.9
0.01448916,-3.8,4.1
0.01448932,-3.8,4.1
0.01448948,-3.8,4.1
0.01448964,-3.6,4.1
0.0144898,-3.6,4.3
0.01448996,-3.6,4.3
0.01449012,-3.6,4.3
0.01449028,-3.6,4.3
0.01449044,-3.4,4.3
0.0144906,-3.4,4.5
0.01449076,-3.4,4.5
0.01449092,-3.4,4.5
0.01449108,-3.2,4.5
0.01449124,-3.2,4.5
0.0144914,-3.2,4.5
0.01449156,-3,4.5
0.01449172,-3,4.5
0.01449188,-3,4.5
0.01449204,-3,4.5
0.0144922,-2.8,4.5
0.01449236,-2.8,4.5
0.01449252,-2.6,4.5
0.01449268,-2.6,4.5
0.01449284,-2.6,4.5
0.014493,-2.4,4.5
0.01449316,-2.4,4.5
0.01449332,-2.2,4.3
0.01449348,-2.2,4.3
0.01449364,-2.2,4.3
0.0144938,-2,4.3
0.01449396,-2,4.3
0.01449412,-1.8,4.3
0.01449428,-1.8,4.1
0.01449444,-1.6,4.1
0.0144946,-1.6,4.1
0.01449476,-1.6,4.1
0.01449492,-1.4,3.9
0.01449508,-1.4,3.9
0.01449524,-1.2,3.9
0.0144954,-1.2,3.9
0.01449556,-1.2,3.7
0.01449572,-1,3.7
0.01449588,-1,3.7
0.01449604,-0.8,3.5
0.0144962,-0.8,3.5
0.01449636,-0.8,3.3
0.01449652,-0.6,3.3
0.01449668,-0.6,3.3
0.01449684,-0.6,3.1
0.014497,-0.4,3.1
0.01449716,-0.4,3.1
0.01449732,-0.4,2.9
0.01449748,-0.2,2.9
0.01449764,-0.2,2.7
0.0144978,-0.2,2.7
0.01449796,0,2.5
0.01449812,0,2.5
0.01449828,0,2.3
0.01449844,0,2.3
0.0144986,0.2,2.1
0.01449876,0.2,2.1
0.01449892,0.2,1.9
0.01449908,0.4,1.9
0.01449924,0.4,1.7
0.0144994,0.4,1.7
0.01449956,0.4,1.5
0.01449972,0.4,1.5
0.01449988,0.6,1.3
0.01450004,0.6,1.3
0.0145002,0.6,1.1
0.01450036,0.6,1.1
0.01450052,0.8,0.9
0.01450068,0.8,0.9
0.01450084,0.8,0.7
0.014501,0.8,0.5
0.01450116,0.8,0.5
0.01450132,1,0.3
0.01450148,1,0.3
0.01450164,1,0.1
0.0145018,1,0.1
0.01450196,1,-0.1
0.01450212,1,-0.1
0.01450228,1.2,-0.3
0.01450244,1.2,-0.3
0.0145026,1.2,-0.5
0.01450276,1.2,-0.5
0.01450292,1.2,-0.7
0.01450308,1.2,-0.7
0.01450324,1.2,-0.9
0.0145034,1.4,-0.9
0.01450356,1.4,-1.1
0.01450372,1.4,-1.1
0.01450388,1.4,-1.1
0.01450404,1.4,-1.3
0.0145042,1.4,-1.3
0.01450436,1.6,-1.5
0.01450452,1.6,-1.5
0.01450468,1.6,-1.7
0.01450484,1.6,-1.7
0.014505,1.6,-1.9
0.01450516,1.6,-1.9
0.01450532,1.6,-1.9
0.01450548,1.6,-2.1
0.01450564,1.8,-2.1
0.0145058,1.8,-2.3
0.01450596,1.8,-2.3
0.01450612,1.8,-2.3
0.01450628,1.8,-2.5
0.01450644,1.8,-2.5
0.0145066,1.8,-2.5
0.01450676,1.8,-2.7
0.01450692,1.8,-2.7
0.01450708,1.8,-2.7
0.01450724,2,-2.9
0.0145074,2,-2.9
0.01450756,2,-2.9
0.01450772,2,-2.9
0.01450788,2,-2.9
0.01450804,2,-3.1
0.0145082,2,-3.1
0.01450836,2,-3.1
0.01450852,2,-3.1
0.01450868,2,-3.1
0.01450884,2,-3.1
0.014509,2,-3.3
0.01450916,2,-3.3
0.01450932,2,-3.3
0.01450948,2,-3.3
0.01450964,2,-3.3
0.0145098,2,-3.3
0.01450996,2,-3.3
0.01451012,2,-3.3
0.01451028,2,-3.3
0.01451044,2,-3.3
0.0145106,2,-3.3
0.01451076,2,-3.3
0.01451092,2,-3.3
0.01451108,2,-3.3
0.01451124,2,-3.3
0.0145114,2,-3.3
0.01451156,1.8,-3.3
0.01451172,1.8,-3.3
0.01451188,1.8,-3.3
0.01451204,1.8,-3.3
0.0145122,1.8,-3.3
0.01451236,1.8,-3.3
0.01451252,1.6,-3.1
0.01451268,1.6,-3.1
0.01451284,1.6,-3.1
0.014513,1.6,-3.1
0.01451316,1.6,-3.1
0.01451332,1.4,-3.1
0.01451348,1.4,-3.1
0.01451364,1.4,-2.9
0.0145138,1.2,-2.9
0.01451396,1.2,-2.9
0.01451412,1.2,-2.9
0.01451428,1.2,-2.9
0.01451444,1,-2.7
0.0145146,1,-2.7
0.01451476,1,-2.7
0.01451492,0.8,-2.5
0.01451508,0.8,-2.5
0.01451524,0.8,-2.5
0.0145154,0.6,-2.3
0.01451556,0.6,-2.3
0.01451572,0.4,-2.3
0.01451588,0.4,-2.1
0.01451604,0.4,-2.1
0.0145162,0.2,-2.1
0.01451636,0.2,-1.9
0.01451652,0,-1.9
0.01451668,0,-1.7
0.01451684,0,-1.7
0.014517,-0.2,-1.7
0.01451716,-0.2,-1.5
0.01451732,-0.4,-1.5
0.01451748,-0.4,-1.5
0.01451764,-0.6,-1.3
0.0145178,-0.6,-1.3
0.01451796,-0.8,-1.1
0.01451812,-0.8,-1.1
0.01451828,-0.8,-1.1
0.01451844,-1,-0.9
0.0145186,-1,-0.9
0.01451876,-1.2,-0.7
0.01451892,-1.2,-0.7
0.01451908,-1.4,-0.7
0.01451924,-1.4,-0.5
0.0145194,-1.6,-0.5
0.01451956,-1.6,-0.3
0.01451972,-1.8,-0.3
0.01451988,-1.8,-0.1
0.01452004,-2,-0.1
0.0145202,-2,-0.1
0.01452036,-2,0.1
0.01452052,-2.2,0.1
0.01452068,-2.2,0.3
0.01452084,-2.4,0.3
0.014521,-2.4,0.3
0.01452116,-2.6,0.5
0.01452132,-2.6,0.5
0.01452148,-2.6,0.7
0.01452164,-2.8,0.7
0.0145218,-2.8,0.9
0.01452196,-2.8,0.9
0.01452212,-3,1.1
0.01452228,-3,1.1
0.01452244,-3,1.1
0.0145226,-3.2,1.3
0.01452276,-3.2,1.3
0.01452292,-3.2,1.5
0.01452308,-3.4,1.5
0.01452324,-3.4,1.7
0.0145234,-3.4,1.7
0.01452356,-3.4,1.9
0.01452372,-3.6,1.9
0.01452388,-3.6,2.1
0.01452404,-3.6,2.1
0.0145242,-3.6,2.1
0.01452436,-3.6,2.3
0.01452452,-3.6,2.3
0.01452468,-3.8,2.5
0.01452484,-3.8,2.5
0.014525,-3.8,2.7
0.01452516,-3.8,2.7
0.01452532,-3.8,2.7
0.01452548,-3.8,2.9
0.01452564,-3.8,2.9
0.0145258,-4,3.1
0.01452596,-4,3.1
0.01452612,-4,3.3
0.01452628,-4,3.3
0.01452644,-4,3.3
0.0145266,-4,3.5
0.01452676,-4,3.5
0.01452692,-4,3.5
0.01452708,-4,3.7
0.01452724,-4,3.7
0.0145274,-4,3.7
0.01452756,-4,3.9
0.01452772,-4,3.9
0.01452788,-4,3.9
0.01452804,-4,4.1
0.0145282,-4,4.1
0.01452836,-4,4.1
0.01452852,-4,4.1
0.01452868,-4,4.3
0.01452884,-4,4.3
0.014529,-4,4.3
0.01452916,-4,4.3
0.01452932,-4,4.3
0.01452948,-4,4.5
0.01452964,-4,4.5
0.0145298,-3.8,4.5
0.01452996,-3.8,4.5
0.01453012,-3.8,4.5
0.01453028,-3.8,4.7
0.01453044,-3.8,4.7
0.0145306,-3.8,4.7
0.01453076,-3.8,4.7
0.01453092,-3.6,4.7
0.01453108,-3.6,4.7
0.01453124,-3.6,4.7
0.0145314,-3.6,4.7
0.01453156,-3.6,4.7
0.01453172,-3.6,4.7
0.01453188,-3.4,4.7
0.01453204,-3.4,4.7
0.0145322,-3.4,4.7
0.01453236,-3.4,4.7
0.01453252,-3.2,4.7
0.01453268,-3.2,4.5
0.01453284,-3.2,4.5
0.014533,-3,4.5
0.01453316,-3,4.5
0.01453332,-3,4.5
0.01453348,-3,4.5
0.01453364,-2.8,4.3
0.0145338,-2.8,4.3
0.01453396,-2.8,4.3
0.01453412,-2.6,4.3
0.01453428,-2.6,4.1
0.01453444,-2.4,4.1
0.0145346,-2.4,4.1
0.01453476,-2.4,3.9
0.01453492,-2.2,3.9
0.01453508,-2.2,3.9
0.01453524,-2,3.9
0.0145354,-2,3.7
0.01453556,-2,3.7
0.01453572,-1.8,3.7
0.01453588,-1.8,3.5
0.01453604,-1.6,3.5
0.0145362,-1.6,3.3
0.01453636,-1.4,3.3
0.01453652,-1.4,3.1
0.01453668,-1.2,3.1
0.01453684,-1.2,3.1
0.014537,-1.2,2.9
0.01453716,-1,2.9
0.01453732,-1,2.7
0.01453748,-0.8,2.7
0.01453764,-0.8,2.5
0.0145378,-0.6,2.5
0.01453796,-0.6,2.3
0.01453812,-0.6,2.3
0.01453828,-0.4,2.3
0.01453844,-0.4,2.1
0.0145386,-0.2,1.9
0.01453876,-0.2,1.9
0.01453892,0,1.7
0.01453908,0,1.7
0.01453924,0,1.5
0.0145394,0.2,1.5
0.01453956,0.2,1.3
0.01453972,0.4,1.3
0.01453988,0.4,1.1
0.01454004,0.6,1.1
0.0145402,0.6,0.9
0.01454036,0.8,0.9
0.01454052,0.8,0.7
0.01454068,0.8,0.7
0.01454084,1,0.7
0.014541,1,0.5
0.01454116,1.2,0.5
0.01454132,1.2,0.3
0.01454148,1.4,0.3
0.01454164,1.4,0.1
0.0145418,1.6,0.1
0.01454196,1.6,-0.1
0.01454212,1.6,-0.1
0.01454228,1.8,-0.3
0.01454244,1.8,-0.3
0.0145426,2,-0.3
0.01454276,2,-0.5
0.01454292,2,-0.5
0.01454308,2.2,-0.7
0.01454324,2.2,-0.7
0.0145434,2.4,-0.7
0.01454356,2.4,-0.9
0.01454372,2.4,-0.9
0.01454388,2.6,-1.1
0.01454404,2.6,-1.1
0.0145442,2.6,-1.1
0.01454436,2.8,-1.1
0.01454452,2.8,-1.3
0.01454468,2.8,-1.3
0.01454484,3,-1.5
0.014545,3,-1.5
0.01454516,3,-1.5
0.01454532,3.2,-1.5
0.01454548,3.2,-1.7
0.01454564,3.2,-1.7
0.0145458,3.2,-1.7
0.01454596,3.4,-1.7
0.01454612,3.4,-1.9
0.01454628,3.4,-1.9
0.01454644,3.4,-1.9
0.0145466,3.4,-1.9
0.01454676,3.6,-1.9
0.01454692,3.6,-2.1
0.01454708,3.6,-2.1
0.01454724,3.6,-2.1
0.0145474,3.6,-2.1
0.01454756,3.6,-2.1
0.01454772,3.6,-2.1
0.01454788,3.6,-2.1
0.01454804,3.6,-2.3
0.0145482,3.8,-2.3
0.01454836,3.8,-2.3
0.01454852,3.8,-2.3
0.01454868,3.8,-2.3
0.01454884,3.8,-2.3
0.014549,3.8,-2.3
0.01454916,3.8,-2.3
0.01454932,3.8,-2.3
0.01454948,3.8,-2.3
0.01454964,3.8,-2.3
0.0145498,3.8,-2.3
0.01454996,3.8,-2.1
0.01455012,3.8,-2.1
0.01455028,3.8,-2.1
0.01455044,3.6,-2.1
0.0145506,3.6,-2.1
0.01455076,3.6,-2.1
0.01455092,3.6,-2.1
0.01455108,3.6,-2.1
0.01455124,3.6,-1.9
0.0145514,3.6,-1.9
0.01455156,3.6,-1.9
0.01455172,3.6,-1.9
0.01455188,3.6,-1.9
0.01455204,3.6,-1.7
0.0145522,3.6,-1.7
0.01455236,3.6,-1.7
0.01455252,3.4,-1.7
0.01455268,3.4,-1.5
0.01455284,3.4,-1.5
0.014553,3.4,-1.5
0.01455316,3.4,-1.5
0.01455332,3.4,-1.3
0.01455348,3.4,-1.3
0.01455364,3.4,-1.3
0.0145538,3.4,-1.1
0.01455396,3.4,-1.1
0.01455412,3.4,-1.1
0.01455428,3.4,-0.9
0.01455444,3.4,-0.9
0.0145546,3.4,-0.9
0.01455476,3.4,-0.7
0.01455492,3.2,-0.7
0.01455508,3.2,-0.5
0.01455524,3.2,-0.5
0.0145554,3.2,-0.5
0.01455556,3.2,-0.3
0.01455572,3.2,-0.3
0.01455588,3.2,-0.3
0.01455604,3.2,-0.1
0.0145562,3.2,-0.1
0.01455636,3.2,0.1
0.01455652,3.2,0.1
0.01455668,3.2,0.1
0.01455684,3.2,0.3
0.014557,3.2,0.3
0.01455716,3.2,0.5
0.01455732,3.2,0.5
0.01455748,3.2,0.7
0.01455764,3.2,0.7
0.0145578,3.2,0.7
0.01455796,3.2,0.9
0.01455812,3.2,0.9
0.01455828,3.2,1.1
0.01455844,3.2,1.1
0.0145586,3.2,1.1
0.01455876,3.2,1.3
0.01455892,3.2,1.3
0.01455908,3.2,1.5
0.01455924,3.2,1.5
0.0145594,3.2,1.5
0.01455956,3.2,1.7
0.01455972,3.2,1.7
0.01455988,3.2,1.9
0.01456004,3.2,1.9
0.0145602,3.2,1.9
0.01456036,3,2.1
0.01456052,3,2.1
0.01456068,3,2.1
0.01456084,3,2.3
0.014561,3,2.3
0.01456116,3,2.3
0.01456132,3,2.5
0.01456148,3,2.5
0.01456164,3,2.5
0.0145618,2.8,2.7
0.01456196,2.8,2.7
0.01456212,2.8,2.7
0.01456228,2.8,2.7
0.01456244,2.8,2.9
0.0145626,2.8,2.9
0.01456276,2.6,2.9
0.01456292,2.6,2.9
0.01456308,2.6,2.9
0.01456324,2.6,3.1
0.0145634,2.6,3.1
0.01456356,2.4,3.1
0.01456372,2.4,3.1
0.01456388,2.4,3.1
0.01456404,2.4,3.1
0.0145642,2.4,3.3
0.01456436,2.2,3.3
0.01456452,2.2,3.3
0.01456468,2.2,3.3
0.01456484,2.2,3.3
0.014565,2.2,3.3
0.01456516,2,3.3
0.01456532,2,3.3
0.01456548,2,3.3
0.01456564,2,3.3
0.0145658,1.8,3.3
0.01456596,1.8,3.3
0.01456612,1.8,3.3
0.01456628,1.8,3.3
0.01456644,1.8,3.3
0.0145666,1.6,3.3
0.01456676,1.6,3.3
0.01456692,1.6,3.3
0.01456708,1.6,3.3
0.01456724,1.6,3.1
0.0145674,1.6,3.1
0.01456756,1.6,3.1
0.01456772,1.4,3.1
0.01456788,1.4,3.1
0.01456804,1.4,3.1
0.0145682,1.4,3.1
0.01456836,1.4,2.9
0.01456852,1.4,2.9
0.01456868,1.4,2.9
0.01456884,1.4,2.9
0.014569,1.2,2.9
0.01456916,1.2,2.7
0.01456932,1.2,2.7
0.01456948,1.2,2.7
0.01456964,1.2,2.7
0.0145698,1.2,2.5
0.01456996,1.2,2.5
0.01457012,1.2,2.5
0.01457028,1.2,2.3
0.01457044,1.2,2.3
0.0145706,1.2,2.3
0.01457076,1.2,2.3
0.01457092,1.2,2.1
0.01457108,1.2,2.1
0.01457124,1.4,1.9
0.0145714,1.4,1.9
0.01457156,1.4,1.9
0.01457172,1.4,1.9
0.01457188,1.4,1.7
0.01457204,1.4,1.7
0.0145722,1.4,1.5
0.01457236,1.4,1.5
0.01457252,1.6,1.5
0.01457268,1.6,1.3
0.01457284,1.6,1.3
0.014573,1.6,1.3
0.01457316,1.6,1.1
0.01457332,1.6,1.1
0.01457348,1.8,1.1
0.01457364,1.8,0.9
0.0145738,1.8,0.9
0.01457396,1.8,0.9
0.01457412,1.8,0.7
0.01457428,2,0.7
0.01457444,2,0.7
0.0145746,2,0.7
0.01457476,2,0.5
0.01457492,2,0.5
0.01457508,2.2,0.5
0.01457524,2.2,0.3
0.0145754,2.2,0.3
0.01457556,2.2,0.3
0.01457572,2.4,0.3
0.01457588,2.4,0.1
0.01457604,2.4,0.1
0.0145762,2.4,0.1
0.01457636,2.6,0.1
0.01457652,2.6,-0.1
0.01457668,2.6,-0.1
0.01457684,2.8,-0.1
0.014577,2.8,-0.1
0.01457716,2.8,-0.1
0.01457732,2.8,-0.3
0.01457748,3,-0.3
0.01457764,3,-0.3
0.0145778,3,-0.3
0.01457796,3,-0.3
0.01457812,3.2,-0.3
0.01457828,3.2,-0.3
0.01457844,3.2,-0.5
0.0145786,3.2,-0.5
0.01457876,3.4,-0.5
0.01457892,3.4,-0.5
0.01457908,3.4,-0.5
0.01457924,3.6,-0.5
0.0145794,3.6,-0.5
0.01457956,3.6,-0.5
0.01457972,3.6,-0.5
0.01457988,3.8,-0.5
0.01458004,3.8,-0.5
0.0145802,3.8,-0.5
0.01458036,3.8,-0.7
0.01458052,4,-0.7
0.01458068,4,-0.7
0.01458084,4,-0.7
0.014581,4,-0.7
0.01458116,4.2,-0.7
0.01458132,4.2,-0.7
0.01458148,4.2,-0.7
0.01458164,4.2,-0.5
0.0145818,4.4,-0.5
0.01458196,4.4,-0.5
0.01458212,4.4,-0.5
0.01458228,4.4,-0.5
0.01458244,4.4,-0.5
0.0145826,4.4,-0.5
0.01458276,4.6,-0.5
0.01458292,4.6,-0.5
0.01458308,4.6,-0.5
0.01458324,4.6,-0.5
0.0145834,4.6,-0.5
0.01458356,4.6,-0.5
0.01458372,4.6,-0.5
0.01458388,4.8,-0.5
0.01458404,4.8,-0.5
0.0145842,4.8,-0.3
0.01458436,4.8,-0.3
0.01458452,4.8,-0.3
0.01458468,4.8,-0.3
0.01458484,4.8,-0.3
0.014585,4.8,-0.3
0.01458516,4.8,-0.3
0.01458532,4.8,-0.3
0.01458548,4.8,-0.3
0.01458564,4.8,-0.1
0.0145858,4.8,-0.1
0.01458596,5,-0.1
0.01458612,4.8,-0.1
0.01458628,5,-0.1
0.01458644,4.8,-0.1
0.0145866,4.8,0.1
0.01458676,4.8,0.1
0.01458692,4.8,0.1
0.01458708,4.8,0.1
0.01458724,4.8,0.1
0.0145874,4.8,0.1
0.01458756,4.8,0.3
0.01458772,4.8,0.3
0.01458788,4.8,0.3
0.01458804,4.8,0.3
0.0145882,4.6,0.3
0.01458836,4.6,0.5
0.01458852,4.6,0.5
0.01458868,4.6,0.5
0.01458884,4.6,0.5
0.014589,4.6,0.5
0.01458916,4.4,0.7
0.01458932,4.4,0.7
0.01458948,4.4,0.7
0.01458964,4.4,0.7
0.0145898,4.4,0.7
0.01458996,4.2,0.9
0.01459012,4.2,0.9
0.01459028,4.2,0.9
0.01459044,4.2,0.9
0.0145906,4,0.9
0.01459076,4,1.1
0.01459092,4,1.1
0.01459108,3.8,1.1
0.01459124,3.8,1.1
0.0145914,3.8,1.1
0.01459156,3.8,1.3
0.01459172,3.6,1.3
0.01459188,3.6,1.3
0.01459204,3.6,1.3
0.0145922,3.4,1.3
0.01459236,3.4,1.5
0.01459252,3.2,1.5
0.01459268,3.2,1.5
0.01459284,3.2,1.5
0.014593,3,1.5
0.01459316,3,1.5
0.01459332,3,1.7
0.01459348,2.8,1.7
0.01459364,2.8,1.7
0.0145938,2.6,1.7
0.01459396,2.6,1.7
0.01459412,2.4,1.7
